province,municipality,auction_type,yr,qtr,outcome,n
La Rioja,Arnedo.,AEAT,2023,3,VENDIDA,2
La Rioja,Arnedo.,AEAT,2025,3,VENDIDA,2
La Rioja,Arnedo.,AEAT,2026,2,VENDIDA,24
La Rioja,Arrubal,AEAT,2022,2,VENDIDA,1
La Rioja,Arrubal,AEAT,2026,2,VENDIDA,2
La Rioja,Arrubal,JUDICIAL,2016,2,DESIERTA,1
La Rioja,Arrubal,JUDICIAL,2017,1,VENDIDA,1
La Rioja,Arrubal,JUDICIAL,2022,1,DESIERTA,1
La Rioja,Arrubal,JUDICIAL,2026,1,CANCELADA,1
La Rioja,Ausejo,JUDICIAL,2022,1,DESIERTA,1
La Rioja,Ausejo,JUDICIAL,2023,1,DESIERTA,1
La Rioja,Autol,AEAT,2023,3,DESIERTA,1
La Rioja,Autol,AEAT,2024,1,VENDIDA,1
La Rioja,Autol,AEAT,2025,1,VENDIDA,1
La Rioja,Autol,JUDICIAL,2016,4,DESIERTA,1
La Rioja,Autol,JUDICIAL,2017,1,DESIERTA,1
La Rioja,Autol,JUDICIAL,2019,4,DESIERTA,1
La Rioja,Autol,JUDICIAL,2020,1,DESIERTA,1
La Rioja,Autol,JUDICIAL,2021,3,DESIERTA,1
La Rioja,Autol,JUDICIAL,2022,3,DESIERTA,1
La Rioja,Autol,JUDICIAL,2023,1,DESIERTA,1
La Rioja,Autol,JUDICIAL,2023,4,DESIERTA,1
La Rioja,Autol,JUDICIAL,2024,1,VENDIDA,1
La Rioja,Autol,JUDICIAL,2025,1,DESIERTA,1
La Rioja,Autol,JUDICIAL,2025,1,VENDIDA,2
La Rioja,Autol,JUDICIAL,2026,1,CANCELADA,2
La Rioja,Autol,JUDICIAL,2026,1,VENDIDA,3
La Rioja,Azofra,JUDICIAL,2017,4,DESIERTA,2
La Rioja,Badaran,AEAT,2022,2,VENDIDA,1
La Rioja,Badaran,AEAT,2024,1,VENDIDA,3
La Rioja,Badaran,AEAT,2025,1,VENDIDA,3
La Rioja,Badaran,JUDICIAL,2016,2,DESIERTA,1
La Rioja,Badaran,JUDICIAL,2016,4,DESIERTA,1
La Rioja,Badaran,JUDICIAL,2017,1,DESIERTA,1
La Rioja,Badaran,JUDICIAL,2022,2,DESIERTA,1
La Rioja,Badarn,JUDICIAL,2024,4,DESIERTA,1
La Rioja,Bañares,AEAT,2021,3,VENDIDA,1
La Rioja,Baños de Rio Tobia,AEAT,2021,4,VENDIDA,8
La Rioja,Baños de Rio Tobia,AEAT,2023,3,VENDIDA,2
La Rioja,Baños de Rio Tobia,AEAT,2024,3,DESIERTA,9
La Rioja,Baños de Rio Tobia,AEAT,2024,3,VENDIDA,4
La Rioja,Baños de Rio Tobia,JUDICIAL,2016,2,DESIERTA,1
La Rioja,Baños de Rio Tobia,JUDICIAL,2017,1,DESIERTA,3
La Rioja,Baños de Rio Tobia,JUDICIAL,2017,3,DESIERTA,1
La Rioja,Baños de Rio Tobia,JUDICIAL,2017,4,DESIERTA,1
La Rioja,Baños de Rio Tobia,JUDICIAL,2019,3,DESIERTA,1
La Rioja,Berceo,JUDICIAL,2017,4,DESIERTA,1
La Rioja,Bilbao,AEAT,2023,1,VENDIDA,1
La Rioja,Brieva Camaeros,JUDICIAL,2021,2,DESIERTA,1
La Rioja,Brieva de Cameros,JUDICIAL,2022,4,VENDIDA,1
La Rioja,Briones,AEAT,2021,2,DESIERTA,1
La Rioja,Briones,AEAT,2021,2,VENDIDA,2
La Rioja,Briones,AEAT,2021,3,DESIERTA,1
La Rioja,Briones,AEAT,2026,1,CANCELADA,1
La Rioja,Briones,JUDICIAL,2020,3,VENDIDA,1
La Rioja,Briones,JUDICIAL,2026,1,CANCELADA,1
La Rioja,Briñas,AEAT,2026,1,CANCELADA,1
La Rioja,Briñas,JUDICIAL,2026,1,DESIERTA,1
La Rioja,Calahorra,AEAT,2019,2,DESIERTA,1
La Rioja,Calahorra,AEAT,2019,4,VENDIDA,1
La Rioja,Calahorra,AEAT,2020,2,VENDIDA,1
La Rioja,Calahorra,AEAT,2021,4,VENDIDA,1
La Rioja,Calahorra,AEAT,2022,1,VENDIDA,1
La Rioja,Calahorra,AEAT,2022,2,VENDIDA,7
La Rioja,Calahorra,AEAT,2022,3,DESIERTA,1
La Rioja,Calahorra,AEAT,2023,1,VENDIDA,1
La Rioja,Calahorra,AEAT,2023,2,DESIERTA,1
La Rioja,Calahorra,AEAT,2024,3,VENDIDA,1
La Rioja,Calahorra,AEAT,2025,3,VENDIDA,1
La Rioja,Calahorra,AEAT,2026,1,CANCELADA,2
La Rioja,Calahorra,AEAT,2026,3,VENDIDA,1
La Rioja,Calahorra,JUDICIAL,2016,4,DESIERTA,1
La Rioja,Calahorra,JUDICIAL,2017,1,DESIERTA,1
La Rioja,Calahorra,JUDICIAL,2017,2,DESIERTA,1
La Rioja,Calahorra,JUDICIAL,2017,4,VENDIDA,1
La Rioja,Calahorra,JUDICIAL,2018,1,DESIERTA,2
La Rioja,Calahorra,JUDICIAL,2018,1,VENDIDA,1
La Rioja,Calahorra,JUDICIAL,2018,2,DESIERTA,2
La Rioja,Calahorra,JUDICIAL,2018,3,DESIERTA,1
La Rioja,Calahorra,JUDICIAL,2018,4,DESIERTA,1
La Rioja,Calahorra,JUDICIAL,2019,1,DESIERTA,2
La Rioja,Calahorra,JUDICIAL,2019,2,DESIERTA,2
La Rioja,Calahorra,JUDICIAL,2019,4,VENDIDA,1
La Rioja,Calahorra,JUDICIAL,2020,3,DESIERTA,2
La Rioja,Calahorra,JUDICIAL,2020,4,DESIERTA,4
La Rioja,Calahorra,JUDICIAL,2020,4,VENDIDA,2
La Rioja,Calahorra,JUDICIAL,2021,1,DESIERTA,1
La Rioja,Calahorra,JUDICIAL,2021,1,VENDIDA,2
La Rioja,Calahorra,JUDICIAL,2021,2,DESIERTA,1
La Rioja,Calahorra,JUDICIAL,2021,2,VENDIDA,1
La Rioja,Calahorra,JUDICIAL,2021,4,VENDIDA,1
La Rioja,Calahorra,JUDICIAL,2022,1,DESIERTA,5
La Rioja,Calahorra,JUDICIAL,2022,1,VENDIDA,2
La Rioja,Calahorra,JUDICIAL,2022,2,DESIERTA,2
La Rioja,Calahorra,JUDICIAL,2022,3,DESIERTA,1
La Rioja,Calahorra,JUDICIAL,2022,4,DESIERTA,2
La Rioja,Calahorra,JUDICIAL,2022,4,VENDIDA,2
La Rioja,Calahorra,JUDICIAL,2023,1,VENDIDA,1
La Rioja,Calahorra,JUDICIAL,2023,2,VENDIDA,2
La Rioja,Calahorra,JUDICIAL,2023,3,DESIERTA,1
La Rioja,Calahorra,JUDICIAL,2023,3,VENDIDA,1
La Rioja,Calahorra,JUDICIAL,2024,2,VENDIDA,1
La Rioja,Calahorra,JUDICIAL,2024,4,VENDIDA,1
La Rioja,Calahorra,JUDICIAL,2025,1,DESIERTA,1
La Rioja,Calahorra,JUDICIAL,2025,2,DESIERTA,2
La Rioja,Calahorra,JUDICIAL,2025,2,VENDIDA,1
La Rioja,Calahorra,JUDICIAL,2025,3,VENDIDA,3
La Rioja,Calahorra,JUDICIAL,2026,1,CANCELADA,5
La Rioja,Calahorra,JUDICIAL,2026,1,DESIERTA,2
La Rioja,Calahorra,JUDICIAL,2026,1,VENDIDA,3
La Rioja,Calahorra,JUDICIAL,2026,2,DESIERTA,1
La Rioja,Calhorra,JUDICIAL,2021,1,VENDIDA,1
La Rioja,Canales de la Sierra,JUDICIAL,2022,4,VENDIDA,1
La Rioja,Canales de la Sierra,JUDICIAL,2024,4,VENDIDA,1
La Rioja,Cardenas,AEAT,2023,2,VENDIDA,1
La Rioja,Casalarreina,AEAT,2022,1,VENDIDA,1
La Rioja,Casalarreina,AEAT,2024,2,VENDIDA,2
La Rioja,Casalarreina,AEAT,2025,1,VENDIDA,1
La Rioja,Casalarreina,AEAT,2026,1,CANCELADA,1
La Rioja,Casalarreina,JUDICIAL,2022,2,DESIERTA,1
La Rioja,Casalarreina,JUDICIAL,2023,3,DESIERTA,1
La Rioja,Casalarreina,JUDICIAL,2025,1,VENDIDA,1
La Rioja,Castañares de Rioja,JUDICIAL,2019,2,DESIERTA,1
La Rioja,Cañas,AEAT,2019,2,DESIERTA,1
La Rioja,Cañas,JUDICIAL,2016,4,DESIERTA,1
La Rioja,Cenicero,AEAT,2024,2,VENDIDA,2
La Rioja,Cenicero,AEAT,2026,2,VENDIDA,2
La Rioja,Cenicero,JUDICIAL,2016,1,VENDIDA,1
La Rioja,Cenicero,JUDICIAL,2016,4,DESIERTA,1
La Rioja,Cenicero,JUDICIAL,2019,4,VENDIDA,1
La Rioja,Cenicero,JUDICIAL,2020,4,DESIERTA,1
La Rioja,Cenicero,JUDICIAL,2021,2,VENDIDA,1
La Rioja,Cenicero,JUDICIAL,2022,4,VENDIDA,1
La Rioja,Cenicero,JUDICIAL,2023,1,DESIERTA,1
La Rioja,Cenicero,JUDICIAL,2025,3,VENDIDA,1
La Rioja,Cervera del Rio Alhama,AEAT,2026,1,CANCELADA,2
La Rioja,Cervera del Rio Alhama,JUDICIAL,2020,1,DESIERTA,1
La Rioja,Cervera del Rio Alhama,JUDICIAL,2021,1,DESIERTA,1
La Rioja,Cervera del Rio Alhama,JUDICIAL,2024,4,DESIERTA,1
La Rioja,Cervera del Río Alhama,JUDICIAL,2017,4,DESIERTA,1
La Rioja,Cervera del Río Alhama,JUDICIAL,2024,3,DESIERTA,1
La Rioja,Cervera del Río Alhama,JUDICIAL,2025,2,VENDIDA,2
La Rioja,Cervera del Río Alhama,JUDICIAL,2026,1,CANCELADA,1
La Rioja,Cihuri,AEAT,2019,2,VENDIDA,1
La Rioja,Cihuri,AEAT,2021,4,VENDIDA,1
La Rioja,Cihuri,JUDICIAL,2016,4,DESIERTA,1
La Rioja,Cirueña,JUDICIAL,2018,1,DESIERTA,1
La Rioja,Cirueña,JUDICIAL,2020,4,DESIERTA,1
La Rioja,Cirueña,JUDICIAL,2022,4,DESIERTA,1
La Rioja,Cirueña,JUDICIAL,2024,3,DESIERTA,1
La Rioja,Clavijo,AEAT,2026,2,DESIERTA,1
La Rioja,Clavijo,JUDICIAL,2016,2,DESIERTA,1
La Rioja,Clavijo,JUDICIAL,2025,4,VENDIDA,1
La Rioja,Clavijo,JUDICIAL,2026,3,CANCELADA,1
La Rioja,Cordovin,JUDICIAL,2019,1,VENDIDA,1
La Rioja,Corera,JUDICIAL,2021,3,DESIERTA,1
La Rioja,Corera,JUDICIAL,2024,4,DESIERTA,2
La Rioja,Corera,JUDICIAL,2026,1,CANCELADA,1
La Rioja,Cornago,AEAT,2026,2,VENDIDA,3
La Rioja,Cornago,JUDICIAL,2024,4,DESIERTA,1
La Rioja,Cornago,JUDICIAL,2025,4,DESIERTA,1
La Rioja,Cuzcurrita de Rio Tiron,JUDICIAL,2020,4,DESIERTA,1
La Rioja,Cuzcurrita del Rio Tiron,JUDICIAL,2022,1,VENDIDA,1
La Rioja,Cuzcurrita-Rio Tiron,AEAT,2024,2,VENDIDA,1
La Rioja,El Cortijo-Logroño-,JUDICIAL,2019,1,VENDIDA,1
La Rioja,El Rasillo,JUDICIAL,2018,4,DESIERTA,1
La Rioja,El Rasillo de Cameros,JUDICIAL,2018,2,DESIERTA,1
La Rioja,El Rasillo de Cameros,JUDICIAL,2024,2,VENDIDA,1
La Rioja,Entrena,AEAT,2019,2,VENDIDA,1
La Rioja,Entrena,AEAT,2020,2,VENDIDA,1
La Rioja,Entrena,AEAT,2021,2,VENDIDA,1
La Rioja,Entrena,AEAT,2024,2,DESIERTA,1
La Rioja,Entrena,JUDICIAL,2016,1,DESIERTA,1
La Rioja,Entrena,JUDICIAL,2018,1,DESIERTA,1
La Rioja,Entrena,JUDICIAL,2019,4,DESIERTA,1
La Rioja,Entrena,JUDICIAL,2021,4,DESIERTA,1
La Rioja,Entrena,JUDICIAL,2022,2,VENDIDA,1
La Rioja,Entrena,JUDICIAL,2026,1,CANCELADA,2
La Rioja,Entrena,JUDICIAL,2026,1,VENDIDA,1
La Rioja,Entrena,JUDICIAL,2026,2,VENDIDA,1
La Rioja,Ezcaray,AEAT,2022,2,VENDIDA,2
La Rioja,Ezcaray,AEAT,2024,2,VENDIDA,2
La Rioja,Ezcaray,AEAT,2026,1,CANCELADA,2
La Rioja,Ezcaray,JUDICIAL,2016,1,DESIERTA,1
La Rioja,Ezcaray,JUDICIAL,2018,2,DESIERTA,1
La Rioja,Ezcaray,JUDICIAL,2018,4,DESIERTA,1
La Rioja,Ezcaray,JUDICIAL,2021,2,DESIERTA,1
La Rioja,Ezcaray,JUDICIAL,2026,1,CANCELADA,1
La Rioja,Ezcaray,JUDICIAL,2026,1,VENDIDA,1
La Rioja,Fonzaleche,JUDICIAL,2026,1,VENDIDA,2
La Rioja,Fuenmayor,AEAT,2022,2,VENDIDA,6
La Rioja,Fuenmayor,AEAT,2025,1,VENDIDA,7
La Rioja,Fuenmayor,JUDICIAL,2017,2,DESIERTA,1
La Rioja,Fuenmayor,JUDICIAL,2020,3,DESIERTA,1
La Rioja,Fuenmayor,JUDICIAL,2022,1,DESIERTA,1
La Rioja,Fuenmayor,JUDICIAL,2022,4,DESIERTA,1
La Rioja,Fuenmayor,JUDICIAL,2023,2,DESIERTA,1
La Rioja,Fuenmayor,JUDICIAL,2023,4,VENDIDA,1
La Rioja,Fuenmayor,JUDICIAL,2024,1,DESIERTA,1
La Rioja,Fuenmayor,JUDICIAL,2024,4,DESIERTA,1
La Rioja,Fuenmayor,JUDICIAL,2025,2,VENDIDA,1
La Rioja,Fuenmayor,JUDICIAL,2026,1,CANCELADA,1
La Rioja,Fuenmayor,JUDICIAL,2026,2,VENDIDA,1
La Rioja,Fuenmayor,JUDICIAL,2026,3,VENDIDA,1
La Rioja,Galbarruli,JUDICIAL,2021,4,DESIERTA,1
La Rioja,Galilea,AEAT,2023,3,VENDIDA,1
La Rioja,Gallinero de Cameros,JUDICIAL,2026,1,VENDIDA,1
La Rioja,Gimileo,AEAT,2021,3,DESIERTA,1
La Rioja,Gimileo,AEAT,2021,3,VENDIDA,1
La Rioja,Gimileo,JUDICIAL,2017,2,VENDIDA,1
La Rioja,Haro,AEAT,2021,2,VENDIDA,3
La Rioja,Haro,AEAT,2022,1,DESIERTA,2
La Rioja,Haro,AEAT,2024,3,VENDIDA,1
La Rioja,Haro,JUDICIAL,2016,2,DESIERTA,2
La Rioja,Haro,JUDICIAL,2016,4,DESIERTA,1
La Rioja,Haro,JUDICIAL,2017,1,DESIERTA,5
La Rioja,Haro,JUDICIAL,2017,1,VENDIDA,1
La Rioja,Haro,JUDICIAL,2017,2,VENDIDA,1
La Rioja,Haro,JUDICIAL,2017,3,DESIERTA,2
La Rioja,Haro,JUDICIAL,2017,4,DESIERTA,1
La Rioja,Haro,JUDICIAL,2018,1,VENDIDA,1
La Rioja,Haro,JUDICIAL,2018,2,DESIERTA,1
La Rioja,Haro,JUDICIAL,2019,4,DESIERTA,1
La Rioja,Haro,JUDICIAL,2019,4,VENDIDA,1
La Rioja,Haro,JUDICIAL,2020,1,VENDIDA,1
La Rioja,Haro,JUDICIAL,2020,3,VENDIDA,1
La Rioja,Haro,JUDICIAL,2020,4,DESIERTA,2
La Rioja,Haro,JUDICIAL,2021,1,DESIERTA,2
La Rioja,Haro,JUDICIAL,2021,2,DESIERTA,4
La Rioja,Haro,JUDICIAL,2021,2,VENDIDA,3
La Rioja,Haro,JUDICIAL,2021,3,DESIERTA,1
La Rioja,Haro,JUDICIAL,2021,4,DESIERTA,1
La Rioja,Haro,JUDICIAL,2022,4,DESIERTA,1
La Rioja,Haro,JUDICIAL,2022,4,VENDIDA,2
La Rioja,Haro,JUDICIAL,2023,1,DESIERTA,2
La Rioja,Haro,JUDICIAL,2023,1,VENDIDA,1
La Rioja,Haro,JUDICIAL,2023,2,DESIERTA,1
La Rioja,Haro,JUDICIAL,2023,2,VENDIDA,1
La Rioja,Haro,JUDICIAL,2023,3,DESIERTA,3
La Rioja,Haro,JUDICIAL,2024,1,DESIERTA,2
La Rioja,Haro,JUDICIAL,2024,1,VENDIDA,1
La Rioja,Haro,JUDICIAL,2024,2,DESIERTA,4
La Rioja,Haro,JUDICIAL,2024,3,VENDIDA,1
La Rioja,Haro,JUDICIAL,2024,4,DESIERTA,2
La Rioja,Haro,JUDICIAL,2024,4,VENDIDA,1
La Rioja,Haro,JUDICIAL,2025,1,VENDIDA,1
La Rioja,Haro,JUDICIAL,2025,2,DESIERTA,1
La Rioja,Haro,JUDICIAL,2025,2,VENDIDA,2
La Rioja,Haro,JUDICIAL,2025,3,VENDIDA,1
La Rioja,Haro,JUDICIAL,2026,1,CANCELADA,3
La Rioja,Haro,JUDICIAL,2026,1,VENDIDA,2
La Rioja,Haro,NOTARIAL,2024,4,DESIERTA,1
La Rioja,Herremelluri,JUDICIAL,2026,2,VENDIDA,1
La Rioja,Hervias,JUDICIAL,2017,1,DESIERTA,1
La Rioja,Hervias,JUDICIAL,2025,2,DESIERTA,1
La Rioja,Hormilla,AEAT,2024,3,VENDIDA,1
La Rioja,Hormilla,JUDICIAL,2017,3,DESIERTA,1
La Rioja,Hormilla,JUDICIAL,2017,4,DESIERTA,1
La Rioja,Hormilla,JUDICIAL,2018,2,VENDIDA,1
La Rioja,Hormilla,JUDICIAL,2023,2,DESIERTA,1
La Rioja,Hormilla,JUDICIAL,2025,2,DESIERTA,1
La Rioja,Hornillos de Cameros,JUDICIAL,2017,4,DESIERTA,1
La Rioja,Huercanos,AEAT,2023,3,VENDIDA,1
La Rioja,Igea,AEAT,2026,2,VENDIDA,1
La Rioja,Igea,JUDICIAL,2023,1,DESIERTA,1
La Rioja,Illalobar de Rioja,JUDICIAL,2019,1,VENDIDA,1
La Rioja,Lagunilla de Jubera,JUDICIAL,2017,4,DESIERTA,1
La Rioja,Lardero,AEAT,2019,2,DESIERTA,8
La Rioja,Lardero,AEAT,2019,2,VENDIDA,18
La Rioja,Lardero,AEAT,2020,3,VENDIDA,1
La Rioja,Lardero,AEAT,2021,1,VENDIDA,3
La Rioja,Lardero,AEAT,2023,1,VENDIDA,1
La Rioja,Lardero,AEAT,2023,2,VENDIDA,1
La Rioja,Lardero,AEAT,2024,2,VENDIDA,1
La Rioja,Lardero,AEAT,2024,3,VENDIDA,1
La Rioja,Lardero,AEAT,2025,2,VENDIDA,16
La Rioja,Lardero,AEAT,2025,3,VENDIDA,2
La Rioja,Lardero,AEAT,2026,1,CANCELADA,7
La Rioja,Lardero,JUDICIAL,2016,1,DESIERTA,3
La Rioja,Lardero,JUDICIAL,2016,2,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2016,3,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2017,1,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2017,3,DESIERTA,3
La Rioja,Lardero,JUDICIAL,2017,4,DESIERTA,2
La Rioja,Lardero,JUDICIAL,2018,2,VENDIDA,1
La Rioja,Lardero,JUDICIAL,2018,4,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2018,4,VENDIDA,1
La Rioja,Lardero,JUDICIAL,2019,2,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2019,3,VENDIDA,1
La Rioja,Lardero,JUDICIAL,2020,4,VENDIDA,1
La Rioja,Lardero,JUDICIAL,2021,2,DESIERTA,2
La Rioja,Lardero,JUDICIAL,2021,3,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2022,1,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2022,1,VENDIDA,1
La Rioja,Lardero,JUDICIAL,2022,4,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2023,3,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2023,4,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2024,1,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2024,4,VENDIDA,1
La Rioja,Lardero,JUDICIAL,2025,3,DESIERTA,1
La Rioja,Lardero,JUDICIAL,2026,1,CANCELADA,7
La Rioja,Lardero,JUDICIAL,2026,2,DESIERTA,1
La Rioja,Lardero,NOTARIAL,2021,4,VENDIDA,1
La Rioja,Lardero,NOTARIAL,2023,3,DESIERTA,1
La Rioja,Leza de Rio Leza,AEAT,2019,2,DESIERTA,1
La Rioja,Leza de Rio Leza,AEAT,2019,2,VENDIDA,8
La Rioja,Leza de Rio Leza,AEAT,2024,3,DESIERTA,2
La Rioja,Leza de Rio Leza,AEAT,2024,3,VENDIDA,6
La Rioja,Lobroño,JUDICIAL,2017,2,DESIERTA,1
La Rioja,Logorño,JUDICIAL,2023,4,DESIERTA,1
La Rioja,Logroñ0,JUDICIAL,2026,1,CANCELADA,1
La Rioja,Logroño,AEAT,2019,1,DESIERTA,1
La Rioja,Logroño,AEAT,2019,1,VENDIDA,3
La Rioja,Logroño,AEAT,2019,3,VENDIDA,2
La Rioja,Logroño,AEAT,2019,4,VENDIDA,2
La Rioja,Logroño,AEAT,2020,1,VENDIDA,2
La Rioja,Logroño,AEAT,2020,3,VENDIDA,6
La Rioja,Logroño,AEAT,2020,4,DESIERTA,1
La Rioja,Logroño,AEAT,2020,4,VENDIDA,4
La Rioja,Logroño,AEAT,2021,1,DESIERTA,1
La Rioja,Logroño,AEAT,2021,1,VENDIDA,3
La Rioja,Logroño,AEAT,2021,2,VENDIDA,4
La Rioja,Logroño,AEAT,2021,3,VENDIDA,2
La Rioja,Logroño,AEAT,2022,1,VENDIDA,4
La Rioja,Logroño,AEAT,2022,2,VENDIDA,2
La Rioja,Logroño,AEAT,2022,4,VENDIDA,2
La Rioja,Logroño,AEAT,2023,1,VENDIDA,13
La Rioja,Logroño,AEAT,2023,2,VENDIDA,3
La Rioja,Logroño,AEAT,2023,3,VENDIDA,3
La Rioja,Logroño,AEAT,2024,2,DESIERTA,1
La Rioja,Logroño,AEAT,2024,2,VENDIDA,7
La Rioja,Logroño,AEAT,2024,3,VENDIDA,3
La Rioja,Logroño,AEAT,2025,1,VENDIDA,9
La Rioja,Logroño,AEAT,2025,3,VENDIDA,3
La Rioja,Logroño,AEAT,2026,1,CANCELADA,11
La Rioja,Logroño,AEAT,2026,1,VENDIDA,1
La Rioja,Logroño,AEAT,2026,2,CANCELADA,1
La Rioja,Logroño,AEAT,2026,2,VENDIDA,2
La Rioja,Logroño,AEAT,2026,3,VENDIDA,2
La Rioja,Logroño,JUDICIAL,2016,1,DESIERTA,17
La Rioja,Logroño,JUDICIAL,2016,1,VENDIDA,5
La Rioja,Logroño,JUDICIAL,2016,2,DESIERTA,25
La Rioja,Logroño,JUDICIAL,2016,2,VENDIDA,8
La Rioja,Logroño,JUDICIAL,2016,3,DESIERTA,6
La Rioja,Logroño,JUDICIAL,2016,3,VENDIDA,1
La Rioja,Logroño,JUDICIAL,2016,4,DESIERTA,3
La Rioja,Logroño,JUDICIAL,2016,4,VENDIDA,3
La Rioja,Logroño,JUDICIAL,2017,1,DESIERTA,7
La Rioja,Logroño,JUDICIAL,2017,1,VENDIDA,8
La Rioja,Logroño,JUDICIAL,2017,2,DESIERTA,10
La Rioja,Logroño,JUDICIAL,2017,2,VENDIDA,4
La Rioja,Logroño,JUDICIAL,2017,3,DESIERTA,3
La Rioja,Logroño,JUDICIAL,2017,3,VENDIDA,3
La Rioja,Logroño,JUDICIAL,2017,4,DESIERTA,15
La Rioja,Logroño,JUDICIAL,2017,4,VENDIDA,5
La Rioja,Logroño,JUDICIAL,2018,1,DESIERTA,7
La Rioja,Logroño,JUDICIAL,2018,1,VENDIDA,5
La Rioja,Logroño,JUDICIAL,2018,2,DESIERTA,5
La Rioja,Logroño,JUDICIAL,2018,2,VENDIDA,8
La Rioja,Logroño,JUDICIAL,2018,3,DESIERTA,3
La Rioja,Logroño,JUDICIAL,2018,3,VENDIDA,4
La Rioja,Logroño,JUDICIAL,2018,4,DESIERTA,7
La Rioja,Logroño,JUDICIAL,2018,4,VENDIDA,7
La Rioja,Logroño,JUDICIAL,2019,1,DESIERTA,3
La Rioja,Logroño,JUDICIAL,2019,1,VENDIDA,7
La Rioja,Logroño,JUDICIAL,2019,2,DESIERTA,6
La Rioja,Logroño,JUDICIAL,2019,2,VENDIDA,3
La Rioja,Logroño,JUDICIAL,2019,3,DESIERTA,3
La Rioja,Logroño,JUDICIAL,2019,3,VENDIDA,3
La Rioja,Logroño,JUDICIAL,2019,4,DESIERTA,5
La Rioja,Logroño,JUDICIAL,2019,4,VENDIDA,5
La Rioja,Logroño,JUDICIAL,2020,1,VENDIDA,3
La Rioja,Logroño,JUDICIAL,2020,2,VENDIDA,1
La Rioja,Logroño,JUDICIAL,2020,3,DESIERTA,1
La Rioja,Logroño,JUDICIAL,2020,3,VENDIDA,3
La Rioja,Logroño,JUDICIAL,2020,4,DESIERTA,5
La Rioja,Logroño,JUDICIAL,2020,4,VENDIDA,5
La Rioja,Logroño,JUDICIAL,2021,1,DESIERTA,3
La Rioja,Logroño,JUDICIAL,2021,1,VENDIDA,4
La Rioja,Logroño,JUDICIAL,2021,2,DESIERTA,3
La Rioja,Logroño,JUDICIAL,2021,2,VENDIDA,3
La Rioja,Logroño,JUDICIAL,2021,3,DESIERTA,3
La Rioja,Logroño,JUDICIAL,2021,3,VENDIDA,5
La Rioja,Logroño,JUDICIAL,2021,4,DESIERTA,6
La Rioja,Logroño,JUDICIAL,2021,4,VENDIDA,7
La Rioja,Logroño,JUDICIAL,2022,1,DESIERTA,7
La Rioja,Logroño,JUDICIAL,2022,1,VENDIDA,4
La Rioja,Logroño,JUDICIAL,2022,2,VENDIDA,4
La Rioja,Logroño,JUDICIAL,2022,3,DESIERTA,2
La Rioja,Logroño,JUDICIAL,2022,3,VENDIDA,4
La Rioja,Logroño,JUDICIAL,2022,4,DESIERTA,2
La Rioja,Logroño,JUDICIAL,2022,4,VENDIDA,5
La Rioja,Logroño,JUDICIAL,2023,1,DESIERTA,2
La Rioja,Logroño,JUDICIAL,2023,1,VENDIDA,4
La Rioja,Logroño,JUDICIAL,2023,2,DESIERTA,2
La Rioja,Logroño,JUDICIAL,2023,2,VENDIDA,2
La Rioja,Logroño,JUDICIAL,2023,3,VENDIDA,1
La Rioja,Logroño,JUDICIAL,2023,4,DESIERTA,3
La Rioja,Logroño,JUDICIAL,2023,4,VENDIDA,1
La Rioja,Logroño,JUDICIAL,2024,1,DESIERTA,3
La Rioja,Logroño,JUDICIAL,2024,1,VENDIDA,5
La Rioja,Logroño,JUDICIAL,2024,2,DESIERTA,2
La Rioja,Logroño,JUDICIAL,2024,2,VENDIDA,4
La Rioja,Logroño,JUDICIAL,2024,3,DESIERTA,2
La Rioja,Logroño,JUDICIAL,2024,3,VENDIDA,3
La Rioja,Logroño,JUDICIAL,2024,4,DESIERTA,1
La Rioja,Logroño,JUDICIAL,2024,4,VENDIDA,10
La Rioja,Logroño,JUDICIAL,2025,1,DESIERTA,1
La Rioja,Logroño,JUDICIAL,2025,1,VENDIDA,3
La Rioja,Logroño,JUDICIAL,2025,2,DESIERTA,1
La Rioja,Logroño,JUDICIAL,2025,2,VENDIDA,9
La Rioja,Logroño,JUDICIAL,2025,3,VENDIDA,2
La Rioja,Logroño,JUDICIAL,2025,4,VENDIDA,2
La Rioja,Logroño,JUDICIAL,2026,1,CANCELADA,41
La Rioja,Logroño,JUDICIAL,2026,1,DESIERTA,1
La Rioja,Logroño,JUDICIAL,2026,1,VENDIDA,4
La Rioja,Logroño,JUDICIAL,2026,2,CANCELADA,10
La Rioja,Logroño,JUDICIAL,2026,2,DESIERTA,2
La Rioja,Logroño,JUDICIAL,2026,2,VENDIDA,8
La Rioja,Logroño,JUDICIAL,2026,3,CANCELADA,3
La Rioja,Logroño,JUDICIAL,2026,3,DESIERTA,2
La Rioja,Logroño,JUDICIAL,2026,3,VENDIDA,3
